error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
90.57,10.92,-0.5699999999999932,-0.009948376736367559,-18.21428571428571,-18,1250.0,1250.0,0.00476,0.578143999999999,-0.015333333333332646,14.409777777777784,10.92
90.35,12.61,-0.3499999999999943,-0.006108652381980054,-18.21428571428571,-18,1250.0,1250.0,0.004768,0.583127999999999,0.0520000000000005,15.269111111111116,12.61
90.51,13.14,-0.5100000000000051,-0.00890117918517117,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.588111999999999,0.1264000000000008,16.19044444444445,13.14
90.35,13.92,-0.3499999999999943,-0.006108652381980054,-18.21428571428571,-18,1250.0,1250.0,0.004792,0.593095999999999,0.20440000000000044,17.108000000000004,13.92
90.28,16.83,-0.28000000000000114,-0.004886921905584142,-18.21428571428571,-18,1250.0,1250.0,0.00476,0.598079999999999,0.28306666666666724,18.03733333333334,16.83
90.26,15.75,-0.2600000000000051,-0.004537856055185346,-18.21428571428571,-18,1250.0,1250.0,0.004744,0.6030639999999989,0.3653333333333339,19.020666666666674,15.75
90.23,19.05,-0.23000000000000398,-0.004014257279587027,-18.21428571428571,-18,1250.0,1250.0,0.004772,0.6080479999999989,0.44706666666666695,20.02444444444445,19.05
90.22,19.78,-0.21999999999999886,-0.003839724354387505,-18.21428571428571,-18,1250.0,1250.0,0.004772,0.6130319999999989,0.5340000000000003,21.059111111111118,19.78
90.27,20.37,-0.269999999999996,-0.00471238898038462,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.6180159999999989,0.6300000000000004,22.167555555555563,20.37
90.24,22.37,-0.23999999999999488,-0.004188790204786302,-18.21428571428571,-18,1250.0,1250.0,0.004784,0.6229999999999989,0.7289333333333341,23.298888888888897,22.37
90.19,21.31,-0.18999999999999773,-0.0033161255787891863,-18.21428571428571,-18,1250.0,1250.0,0.004756,0.6279839999999989,0.8325333333333339,24.452,21.31
90.09,24.65,-0.09000000000000341,-0.001570796326794956,-18.21428571428571,-18,1250.0,1250.0,0.004788,0.6329679999999989,0.9377333333333336,25.590000000000007,24.65
90.04,27.21,-0.04000000000000625,-0.0006981317007978409,-18.21428571428571,-18,1250.0,1250.0,0.00476,0.6379519999999989,1.0494666666666672,26.75911111111112,27.21
89.94,25.99,0.060000000000002274,0.0010471975511966373,-18.21428571428571,-18,1250.0,1250.0,0.00478,0.6429359999999988,1.1650666666666674,27.89044444444446,25.99
89.92,27.34,0.0799999999999983,0.0013962634015954338,-18.21428571428571,-18,1250.0,1250.0,0.00476,0.6479199999999988,1.2822666666666673,29.058888888888895,27.34
90.05,29.34,-0.04999999999999716,-0.0008726646259971151,-18.21428571428571,-18,1250.0,1250.0,0.004784,0.6529039999999988,1.4029333333333334,30.30333333333334,29.34
89.82,28.99,0.18000000000000682,0.003141592653589912,-18.21428571428571,-18,1250.0,1250.0,0.004764,0.6578879999999988,1.5323999999999998,31.48355555555557,28.99
89.7,32.05,0.29999999999999716,0.005235987755982939,-18.21428571428571,-18,1250.0,1250.0,0.004744,0.6628719999999988,1.667066666666667,32.722444444444456,32.05
89.47,32.98,0.5300000000000011,0.009250245035569966,-18.21428571428571,-18,1250.0,1250.0,0.004776,0.6678559999999988,1.807333333333333,33.97244444444446,32.98
89.32,32.7,0.6800000000000068,0.01186823891356156,-18.21428571428571,-18,1250.0,1250.0,0.004768,0.6728399999999988,1.9515999999999998,35.18600000000002,32.7
89.15,35.91,0.8499999999999943,0.014835298641951702,-18.21428571428571,-18,1250.0,1250.0,0.004768,0.6778239999999988,2.098533333333334,36.366888888888894,35.91
89.0,39.27,1.0,0.017453292519943295,-18.21428571428571,-18,1250.0,1250.0,0.004792,0.6828079999999987,2.2496000000000005,37.62555555555557,39.27
88.78,38.73,1.2199999999999989,0.0212930168743308,-18.21428571428571,-18,1250.0,1250.0,0.004752,0.6877919999999987,2.4033333333333324,38.86933333333335,38.73
88.56,39.7,1.4399999999999977,0.025132741228718305,-18.21428571428571,-18,1250.0,1250.0,0.004768,0.6927759999999987,2.560666666666667,40.178888888888906,39.7
88.67,41.09,1.3299999999999983,0.023212879051524554,-18.21428571428571,-18,1250.0,1250.0,0.00476,0.6977599999999987,2.7224000000000004,41.463333333333345,41.09
88.41,41.5,1.5900000000000034,0.0277507351067099,-18.21428571428571,-18,1250.0,1250.0,0.004756,0.7027439999999987,2.8890666666666673,42.71511111111114,41.5
88.36,43.2,1.6400000000000006,0.028623399732707014,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.7077279999999987,3.0662666666666665,44.01844444444447,43.2
88.11,44.63,1.8900000000000006,0.03298672286269284,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.7127119999999987,3.2456000000000005,45.28200000000001,44.63
88.07,46.61,1.9300000000000068,0.03368485456349068,-18.21428571428571,-18,1250.0,1250.0,0.004772,0.7176959999999987,3.428133333333334,46.609111111111126,46.61
87.82,47.66,2.180000000000007,0.0380481776934765,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.7226799999999987,3.611733333333333,47.84733333333335,47.66
87.82,49.87,2.180000000000007,0.0380481776934765,-18.21428571428571,-18,1250.0,1250.0,0.004768,0.7276639999999986,3.8012000000000006,49.10444444444447,49.87
87.48,52.24,2.519999999999996,0.04398229715025703,-18.21428571428571,-18,1250.0,1250.0,0.004804,0.7326479999999986,3.9993333333333347,50.370222222222246,52.24
87.4,53.19,2.5999999999999943,0.04537856055185247,-18.21428571428571,-18,1250.0,1250.0,0.0048,0.7376319999999986,4.2032,51.595333333333365,53.19
87.01,54.37,2.989999999999995,0.052185344634630364,-18.21428571428571,-18,1250.0,1250.0,0.004792,0.7426159999999986,4.410533333333333,52.84200000000002,54.37
86.71,55.88,3.2900000000000063,0.057421332390613554,-18.21428571428571,-18,1250.0,1250.0,0.004796,0.7475999999999986,4.6226666666666665,54.05355555555558,55.88
86.48,55.61,3.519999999999996,0.06143558967020033,-18.21428571428571,-18,1250.0,1250.0,0.004804,0.7525839999999986,4.840933333333333,55.216222222222235,55.61
86.3,57.81,3.700000000000003,0.06457718232379024,-18.21428571428571,-18,1250.0,1250.0,0.00482,0.7575679999999986,5.065733333333332,56.467777777777805,57.81
85.95,60.31,4.049999999999997,0.07068583470577029,-18.21428571428571,-18,1250.0,1250.0,0.00482,0.7625519999999986,5.2965333333333335,57.64711111111112,60.31
85.89,59.59,4.109999999999999,0.07173303225696694,-18.21428571428571,-18,1250.0,1250.0,0.004812,0.7675359999999986,5.534533333333334,58.892000000000024,59.59
85.58,62.36,4.420000000000002,0.0771435529381494,-18.21428571428571,-18,1250.0,1250.0,0.004784,0.7725199999999985,5.775066666666666,60.094000000000015,62.36
85.4,62.72,4.599999999999994,0.08028514559173906,-18.21428571428571,-18,1250.0,1250.0,0.00484,0.7775039999999985,6.022266666666666,61.25000000000002,62.72
85.22,63.09,4.780000000000001,0.08342673824532897,-18.21428571428571,-18,1250.0,1250.0,0.0048,0.7824879999999985,6.276000000000002,62.37066666666667,63.09
85.03,64.02,4.969999999999999,0.08674286382411815,-18.21428571428571,-18,1250.0,1250.0,0.004796,0.7874719999999985,6.533999999999998,63.50622222222224,64.02
84.83,65.9,5.170000000000002,0.09023352232810687,-18.21428571428571,-18,1250.0,1250.0,0.0048,0.7924559999999985,6.796666666666667,64.60533333333335,65.9
84.75,66.56,5.25,0.0916297857297023,-18.21428571428571,-18,1250.0,1250.0,0.004804,0.7974399999999985,7.0644,65.64133333333335,66.56
84.28,69.85,5.719999999999999,0.09983283321407563,-18.21428571428571,-18,1250.0,1250.0,0.0048,0.8024239999999985,7.3356,66.70488888888892,69.85
