error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
91.03,0.01,-1.0300000000000011,-0.017976891295541614,-24.771428571428572,-25,1232.0,1232.0,0.005052,0.4535439999999993,-0.9103999999999994,4.968888888888891,0.01
91.0,2.34,-1.0,-0.017453292519943295,-24.771428571428572,-25,1232.0,1232.0,0.005024,0.45852799999999927,-0.874666666666666,5.449333333333336,2.34
90.84,2.89,-0.8400000000000034,-0.014660765716752427,-24.771428571428572,-25,1232.0,1232.0,0.005076,0.46351199999999926,-0.8375999999999995,5.932222222222224,2.89
90.82,3.37,-0.8199999999999932,-0.014311699866353384,-24.407142857142855,-24,1233.0,1233.0,0.005084,0.46849599999999925,-0.7987999999999994,6.426,3.37
90.96,3.02,-0.9599999999999937,-0.016755160819145454,-24.407142857142855,-24,1233.0,1233.0,0.005096,0.47347999999999923,-0.754533333333333,7.012666666666667,3.02
90.95,4.54,-0.9500000000000028,-0.01658062789394618,-24.407142857142855,-24,1233.0,1233.0,0.005064,0.4784639999999992,-0.7083999999999996,7.56755555555556,4.54
90.93,5.35,-0.9300000000000068,-0.016231562043547382,-24.407142857142855,-24,1233.0,1233.0,0.005084,0.4834479999999992,-0.6587999999999996,8.149111111111115,5.35
91.03,5.96,-1.0300000000000011,-0.017976891295541614,-24.407142857142855,-24,1233.0,1233.0,0.005168,0.4884319999999992,-0.6057333333333328,8.771777777777782,5.96
91.02,7.05,-1.019999999999996,-0.01780235837034209,-24.407142857142855,-24,1233.0,1233.0,0.005112,0.4934159999999992,-0.5495999999999993,9.40977777777778,7.05
90.77,8.04,-0.769999999999996,-0.013439035240356268,-24.407142857142855,-24,1233.0,1233.0,0.005104,0.4983999999999992,-0.49119999999999914,10.092444444444448,8.04
91.07,7.9,-1.0699999999999932,-0.01867502299633921,-24.407142857142855,-24,1233.0,1233.0,0.005024,0.5033839999999992,-0.4306666666666658,10.822222222222223,7.9
91.05,8.59,-1.0499999999999972,-0.01832595714594041,-24.407142857142855,-24,1233.0,1233.0,0.005116,0.5083679999999992,-0.36546666666666566,11.521777777777782,8.59
90.95,10.21,-0.9500000000000028,-0.01658062789394618,-24.042857142857144,-24,1234.0,1234.0,0.005144,0.5133519999999991,-0.30026666666666574,12.310222222222226,10.21
91.02,11.16,-1.019999999999996,-0.01780235837034209,-24.042857142857144,-24,1234.0,1234.0,0.00516,0.5183359999999991,-0.2333333333333325,13.134444444444448,11.16
91.03,11.29,-1.0300000000000011,-0.017976891295541614,-24.042857142857144,-24,1234.0,1234.0,0.00518,0.5233199999999991,-0.16226666666666595,13.962222222222227,11.29
91.19,12.1,-1.1899999999999977,-0.020769418098732482,-24.042857142857144,-24,1234.0,1234.0,0.005208,0.5283039999999991,-0.08853333333333259,14.804444444444448,12.1
91.11,12.96,-1.1099999999999994,-0.01937315469713705,-24.042857142857144,-24,1234.0,1234.0,0.005176,0.5332879999999991,-0.013066666666666019,15.662888888888894,12.96
90.89,15.27,-0.8900000000000006,-0.015533430342749543,-24.042857142857144,-24,1234.0,1234.0,0.00522,0.5382719999999991,0.06440000000000073,16.539555555555562,15.27
90.95,14.79,-0.9500000000000028,-0.01658062789394618,-24.042857142857144,-24,1234.0,1234.0,0.005156,0.5432559999999991,0.14560000000000073,17.49533333333334,14.79
90.91,16.33,-0.9099999999999966,-0.01588249619314834,-24.042857142857144,-24,1234.0,1234.0,0.005204,0.5482399999999991,0.2233333333333341,18.464000000000002,16.33
90.86,16.39,-0.8599999999999994,-0.015009831567151225,-24.042857142857144,-24,1234.0,1234.0,0.0052,0.553223999999999,0.302800000000001,19.43488888888889,16.39
